0.66439,0.34533,0.49674,0.50039,0.50141,0.50059,0.50298,0.49382,0.49876,0.50468,0.49982,0.49844,0.50204,0.50119,0.5008,0.49718,0.49781,0.50099,0.498,0.50109,0.49815,0.5008
0.46493,0.44308,0.50188,0.50598,0.49927,0.50013,0.49186,0.49852,0.49155,0.49346,0.4955,0.50058,0.50385,0.49823,0.49951,0.50047,0.50131,0.50331,0.49303,0.50413,0.50094,0.49925
0.9626,1,0.50015,0.50135,0.50064,0.49801,0.49766,0.50034,0.49895,0.49975,0.5013,0.50274,0.49514,0.50041,0.49958,0.49643,0.50418,0.50084,0.50002,0.50224,0.50133,0.49882
0.82795,0.62589,0.50182,0.50342,0.50216,0.5054,0.49959,0.50333,0.50269,0.50321,0.50069,0.49787,0.50209,0.5,0.5028,0.50111,0.50285,0.5009,0.50344,0.50272,0.49714,0.49773
0.15155,0.84449,0.49665,0.49678,0.50146,0.50167,0.50005,0.50046,0.49871,0.49593,0.50011,0.49952,0.49747,0.4984,0.50101,0.49819,0.4972,0.50075,0.49752,0.50236,0.50143,0.49787
0.16693,0.29461,0.49592,0.50236,0.50064,0.50339,0.55203,0.50376,0.5015,0.50661,0.50389,0.49917,0.51636,0.4968,0.5025,0.50029,0.49499,0.49867,0.5032,0.49993,0.50379,0.49881
0.76633,1,0.49992,0.50187,0.49954,0.50014,0.5027,0.50356,0.50209,0.50393,0.50085,0.49822,0.50535,0.50067,0.50318,0.4985,0.50222,0.4963,0.5036,0.5001,0.5032,0.50246
0.048892,0.74918,0.5009,0.5001,0.49709,0.50015,0.49849,0.50135,0.50011,0.50034,0.49546,0.49799,0.50199,0.50006,0.50059,0.5012,0.50135,0.502,0.50776,0.50378,0.49952,0.50052
0.079115,1,0.50262,0.50227,0.49908,0.49837,0.5001,0.49904,0.50252,0.50365,0.49956,0.5006,0.50304,0.50208,0.49673,0.50129,0.50111,0.50288,0.4998,0.49824,0.497,0.50472
0.43696,0.2291,0.50027,0.50454,0.49707,0.50134,0.50384,0.50168,0.49378,0.49757,0.50338,0.51012,0.50234,0.5002,0.50072,0.50027,0.50217,0.49722,0.50394,0.50298,0.50038,0.50085
0.051853,0.6106,0.50257,0.50235,0.49943,0.49908,0.49336,0.50507,0.49953,0.51787,0.50064,0.50171,0.4996,0.49917,0.49781,0.49569,0.49757,0.50127,0.49691,0.50011,0.50038,0.49542
0.72834,0.59025,0.50215,0.50142,0.49539,0.50143,0.49553,0.50302,0.5014,0.49843,0.49778,0.50047,0.50467,0.50009,0.49961,0.49636,0.50108,0.4956,0.49478,0.50416,0.50119,0.49732
0,0.037522,0.49967,0.50267,0.50121,0.50236,0.49915,0.50325,0.49869,0.5043,0.50138,0.50063,0.50393,0.49715,0.49939,0.49849,0.49851,0.49958,0.50025,0.49938,0.50026,0.49516
0.70631,0,0.49771,0.5086,0.50259,0.50548,0.50933,0.484,0.50208,0.4966,0.50156,0.50052,0.50185,0.49913,0.50279,0.50318,0.50353,0.4987,0.48954,0.50339,0.50106,0.49796
0.24461,0.50082,0.50011,0.50609,0.49954,0.50138,0.50408,0.50383,0.50189,0.49588,0.50145,0.4955,0.50392,0.50354,0.50269,0.50082,0.50326,0.50151,0.50014,0.49942,0.50029,0.50129
0.35957,0.2052,0.50111,0.49648,0.50142,0.49992,0.50239,0.50013,0.50002,0.49762,0.49906,0.50058,0.50381,0.50204,0.49807,0.50088,0.49676,0.49957,0.495,0.50213,0.49696,0.50072
0.037396,1,0.49898,0.5026,0.49847,0.49864,0.50032,0.50319,0.49847,0.50127,0.50062,0.50344,0.4997,0.5019,0.5,0.50043,0.49846,0.49941,0.50386,0.49943,0.5021,0.49633
0.21489,0.83062,0.49968,0.49808,0.50242,0.50021,0.50508,0.50155,0.50433,0.496,0.50179,0.49596,0.50336,0.499,0.4995,0.49856,0.50265,0.49949,0.49665,0.49754,0.50183,0.49837
1,0.41754,0.4998,0.50068,0.49723,0.50009,0.49808,0.50143,0.49935,0.50354,0.49929,0.49801,0.50212,0.50238,0.49703,0.50086,0.50151,0.50082,0.50133,0.49678,0.50158,0.49877
0.38805,0.062526,0.50169,0.49851,0.49594,0.50143,0.49772,0.5018,0.50149,0.5017,0.50206,0.50063,0.4982,0.50255,0.50035,0.49828,0.50214,0.50082,0.49795,0.49957,0.50128,0.50289
0.82359,0,0.50947,0.50138,0.50058,0.46126,0.50446,0.49946,0.49863,0.50506,0.49465,0.49865,0.50192,0.50002,0.50203,0.50129,0.50307,0.50221,0.492,0.50359,0.50114,0.4937
0,0.9626,0.49966,0.50182,0.49697,0.50048,0.50037,0.50165,0.50225,0.50144,0.50359,0.49949,0.50389,0.49958,0.49883,0.49835,0.49755,0.50051,0.50526,0.50142,0.49778,0.50099
0.71028,0.75758,0.49968,0.50136,0.50232,0.50021,0.5045,0.5052,0.49897,0.49897,0.50134,0.5029,0.50181,0.50037,0.49738,0.50159,0.50251,0.49881,0.49999,0.50154,0.50087,0.50328
0.13371,0.045775,0.50229,0.50832,0.49702,0.50526,0.50943,0.50076,0.50186,0.50173,0.49978,0.50058,0.50186,0.50206,0.50512,0.50402,0.5043,0.49873,0.5035,0.50391,0.50144,0.49724
0.10461,0.27231,0.50234,0.50135,0.50072,0.50436,0.49772,0.5088,0.50003,0.50065,0.50157,0.4995,0.49885,0.49915,0.49655,0.50047,0.49424,0.49952,0.49779,0.50418,0.50113,0.4942
0.37632,0.7053,0.50256,0.50176,0.49804,0.50003,0.49947,0.49897,0.50181,0.49559,0.49764,0.50123,0.49642,0.50202,0.49741,0.49563,0.50486,0.50151,0.49647,0.49974,0.49553,0.49621
0.50009,0.99998,0.5011,0.50165,0.49697,0.50351,0.49806,0.50165,0.49927,0.50144,0.50368,0.49898,0.50389,0.49958,0.49883,0.50138,0.49755,0.49864,0.50526,0.50142,0.49679,0.50099
0.67844,0.89528,0.49544,0.50452,0.49746,0.49744,0.50067,0.5037,0.50181,0.50386,0.49712,0.50194,0.49721,0.49992,0.50284,0.49795,0.49539,0.50079,0.48791,0.48568,0.50473,0.49748
0.82785,0.37514,0.49776,0.50164,0.50139,0.49732,0.50481,0.50026,0.49255,0.49674,0.49659,0.49789,0.50318,0.49676,0.50429,0.50062,0.50352,0.50105,0.49956,0.49834,0.50092,0.49716
0.92083,0,0.50016,0.50767,0.49763,0.50206,0.49749,0.49932,0.50419,0.49981,0.49534,0.4995,0.50483,0.50063,0.49901,0.4964,0.49881,0.50084,0.49966,0.48846,0.49747,0.50048
0.3103,0.35515,0.50255,0.4978,0.50058,0.49707,0.5,0.50152,0.49953,0.50472,0.5007,0.49748,0.50417,0.49983,0.5027,0.50119,0.50425,0.501,0.50206,0.50282,0.50038,0.50935
0.80516,0.1569,0.49504,0.50157,0.50135,0.50005,0.5045,0.49416,0.50134,0.49585,0.50133,0.49912,0.50215,0.50034,0.49638,0.50139,0.50189,0.49859,0.5007,0.49821,0.4979,0.49604
0.87313,0.49996,0.50024,0.4982,0.49579,0.50015,0.49918,0.49985,0.50311,0.50181,0.49795,0.50057,0.49916,0.50001,0.49957,0.50207,0.50238,0.5019,0.5034,0.50318,0.49981,0.50334
0.85803,0.20521,0.49965,0.50445,0.49606,0.50047,0.50038,0.49827,0.49283,0.49647,0.49193,0.50058,0.50316,0.50202,0.49661,0.50093,0.50389,0.50001,0.4949,0.50338,0.49771,0.50111
0.28446,0.81481,0.50188,0.49809,0.50485,0.50175,0.50002,0.50229,0.4911,0.49669,0.5004,0.50106,0.50458,0.50198,0.50161,0.50219,0.49489,0.50081,0.50203,0.50213,0.50022,0.49807
0,0.76665,0.49913,0.49815,0.49935,0.49762,0.50008,0.49925,0.50331,0.49838,0.50056,0.49792,0.50432,0.50208,0.49989,0.50024,0.50304,0.50115,0.50186,0.50945,0.50294,0.50325
0.084255,0.042469,0.50208,0.4974,0.49555,0.50153,0.50975,0.50076,0.50578,0.5016,0.49812,0.50014,0.4987,0.50475,0.49966,0.49627,0.5039,0.49873,0.49513,0.50453,0.50362,0.49626
0.052795,0.53875,0.50226,0.50392,0.49685,0.52498,0.50296,0.49876,0.50315,0.50239,0.49621,0.50063,0.49487,0.50219,0.50474,0.50053,0.50126,0.49899,0.49841,0.49981,0.49993,0.49646
0.43747,0.77131,0.50193,0.50163,0.49955,0.50022,0.50268,0.49835,0.50208,0.50453,0.50015,0.50129,0.50198,0.50011,0.49947,0.5001,0.49985,0.50314,0.49679,0.4993,0.50064,0.49636
0.10823,0.65634,0.50015,0.49709,0.50221,0.49893,0.49948,0.49364,0.49878,0.50163,0.49785,0.49957,0.50284,0.50014,0.49817,0.50166,0.50145,0.49902,0.50356,0.50449,0.50131,0.50426
3.893e-08,0.23401,0.49753,0.50219,0.49703,0.5164,0.49546,0.50421,0.49875,0.50224,0.49327,0.49748,0.50281,0.49675,0.49818,0.5017,0.50247,0.49949,0.50113,0.50216,0.50194,0.49208
0.29567,0,0.50254,0.50231,0.49744,0.50015,0.49951,0.49902,0.49953,0.50441,0.49804,0.49714,0.49945,0.50052,0.49599,0.50158,0.50137,0.4985,0.50207,0.49811,0.49761,0.50305
0.59246,0.29523,0.50062,0.50067,0.49793,0.50217,0.50317,0.50684,0.50396,0.4959,0.5021,0.49927,0.50221,0.50084,0.49902,0.50058,0.5024,0.50068,0.49821,0.5014,0.50383,0.5033
0.11088,0.42244,0.49797,0.50089,0.49703,0.50486,0.5029,0.50045,0.49898,0.502,0.48951,0.50018,0.49669,0.50259,0.49781,0.49643,0.5753,0.4993,0.4934,0.4998,0.50021,0.49612
0.76654,0,0.50567,0.49742,0.49764,0.50178,0.49939,0.49866,0.4991,0.49491,0.50035,0.50052,0.49836,0.50406,0.49894,0.50093,0.49841,0.49896,0.4926,0.50065,0.49758,0.49754
0.14313,0.097164,0.49949,0.50159,0.49444,0.50002,0.49738,0.49443,0.49986,0.51514,0.49488,0.50032,0.5043,0.50044,0.50031,0.50089,0.50339,0.5034,0.49705,0.50038,0.50365,0.49438
0.60895,0.089916,0.50398,0.50222,0.49929,0.50057,0.49774,0.50505,0.4996,0.49731,0.49649,0.50333,0.49866,0.50217,0.4992,0.49656,0.50154,0.49734,0.49866,0.50098,0.50327,0.50026
0.57041,0,0.49951,0.5019,0.49955,0.5002,0.49382,0.50521,0.50002,0.49882,0.502,0.49872,0.50368,0.50203,0.4988,0.50133,0.50342,0.50041,0.49194,0.50033,0.50114,0.49345
0.20223,0.10489,0.5025,0.50109,0.5026,0.50136,0.50134,0.50467,0.49932,0.50213,0.50195,0.49653,0.49812,0.49984,0.49975,0.50339,0.50423,0.499,0.49665,0.49643,0.49763,0.49871
0.31652,0.54915,0.49994,0.50042,0.49807,0.50025,0.49956,0.49889,0.50211,0.49577,0.49783,0.50067,0.49752,0.50005,0.50497,0.50222,0.49536,0.49919,0.49333,0.50461,0.50123,0.49881
0.044409,0.86589,0.50169,0.50085,0.49912,0.50022,0.50318,0.50558,0.49874,0.50422,0.49729,0.49964,0.50274,0.49855,0.50061,0.49563,0.50285,0.50068,0.50542,0.50137,0.4991,0.5033
0,0.079362,0.49971,0.50238,0.50634,0.50371,0.50053,0.50132,0.50227,0.49698,0.49636,0.49154,0.4953,0.49874,0.50591,0.49834,0.50157,0.49921,0.49721,0.49954,0.4974,0.49977
0.31682,0.9424,0.50263,0.50265,0.50133,0.5035,0.49912,0.50589,0.50244,0.49699,0.49965,0.48484,0.49707,0.50464,0.50465,0.50011,0.5046,0.50286,0.49446,0.50437,0.50075,0.50473
0.7446,0.12505,0.50194,0.5019,0.49687,0.50005,0.50141,0.49918,0.49878,0.50467,0.50182,0.49786,0.49761,0.49871,0.49397,0.49708,0.49388,0.50059,0.50536,0.49971,0.50056,0.49978
0.4996,0,0.49848,0.502,0.49929,0.50045,0.49908,0.50384,0.49872,0.49964,0.50084,0.46274,0.50386,0.50058,0.49936,0.49831,0.50363,0.50003,0.4987,0.49771,0.50658,0.50568
0.45526,0.67035,0.4957,0.50571,0.50138,0.50022,0.50023,0.50036,0.49871,0.50211,0.5107,0.50345,0.505,0.50475,0.49836,0.50133,0.50467,0.49909,0.49696,0.49996,0.4972,0.49547
0,0.92115,0.49994,0.50097,0.49939,0.50141,0.49938,0.49675,0.49873,0.50165,0.49892,0.50055,0.49685,0.49954,0.49986,0.50121,0.49848,0.50105,0.49505,0.50457,0.50364,0.49624
0,0.17617,0.49804,0.49734,0.50199,0.49814,0.49805,0.49479,0.50252,0.50092,0.5021,0.50031,0.50279,0.50452,0.50271,0.49829,0.49434,0.49724,0.49877,0.49625,0.49912,0.50078
0.49147,0.15592,0.49517,0.49865,0.50042,0.49848,0.49776,0.50405,0.50119,0.49773,0.50021,0.50381,0.49861,0.50448,0.49868,0.49842,0.50167,0.49896,0.50424,0.50098,0.49798,0.49738
1.0629e-08,0.29581,0.49431,0.50359,0.49711,0.50024,0.49922,0.50311,0.50016,0.49752,0.49894,0.49928,0.49864,0.50371,0.49932,0.50087,0.4965,0.50242,0.49319,0.49059,0.49954,0.4963
0.23395,1,0.49937,0.49862,0.50121,0.50148,0.49809,0.50165,0.50227,0.49676,0.50211,0.49966,0.49839,0.50037,0.49811,0.49622,0.5038,0.49942,0.49841,0.50239,0.49921,0.50338
0.052123,0.38888,0.49777,0.50024,0.49708,0.49994,0.50051,0.49908,0.50013,0.50046,0.49775,0.49782,0.49629,0.49985,0.49742,0.50062,0.49444,0.49865,0.49674,0.50451,0.501,0.49626
0.089071,0.90985,0.49987,0.50232,0.50136,0.50411,0.49875,0.49846,0.49873,0.49633,0.49547,0.49729,0.49709,0.50431,0.49812,0.49888,0.50304,0.49937,0.49709,0.4943,0.501,0.4966
0.099688,0.20509,0.49978,0.50019,0.49725,0.50532,0.49917,0.50008,0.4922,0.50181,0.50209,0.50097,0.50813,0.49989,0.50016,0.4984,0.49727,0.50015,0.50353,0.50317,0.49753,0.49545
0.10433,0.72868,0.50051,0.50237,0.49762,0.4986,0.49817,0.50326,0.49839,0.49664,0.49535,0.49953,0.49938,0.49748,0.47498,0.50132,0.49517,0.49917,0.49424,0.49298,0.4992,0.49171
0.04677,0.19026,0.50188,0.50125,0.5006,0.50144,0.50134,0.50497,0.49894,0.49877,0.49959,0.50072,0.49814,0.49666,0.50221,0.49989,0.5042,0.49891,0.50391,0.50363,0.49762,0.49801
0.15973,0.77839,0.49888,0.50098,0.50076,0.50439,0.49895,0.50524,0.49916,0.50086,0.50084,0.50032,0.49526,0.49713,0.50704,0.49643,0.50509,0.50083,0.50289,0.49227,0.5015,0.49878
0.30966,0.64542,0.49886,0.50099,0.50093,0.50437,0.49796,0.50519,0.49917,0.50197,0.49936,0.50103,0.49501,0.49961,0.49809,0.49481,0.49848,0.49577,0.50291,0.49258,0.50137,0.50386
0.72899,0.41125,0.49994,0.49626,0.49775,0.50514,0.49951,0.51306,0.49913,0.50172,0.501,0.50054,0.49685,0.50002,0.50294,0.49693,0.49291,0.50092,0.49812,0.49919,0.50172,0.50154
0.42943,8.0628e-07,0.5,0.50348,0.49625,0.50163,0.50133,0.50045,0.50168,0.49621,0.50105,0.50076,0.49441,0.49999,0.49812,0.49612,0.50291,0.50191,0.5037,0.50295,0.50075,0.50333
0.87425,0,0.50203,0.50162,0.49833,0.50186,0.50029,0.50138,0.50201,0.49678,0.49893,0.4979,0.50202,0.50219,0.50159,0.50008,0.49474,0.50079,0.50392,0.50339,0.50051,0.4966
4.1968e-06,0.63973,0.49078,0.50219,0.49789,0.50251,0.49881,0.50418,0.49869,0.50291,0.50175,0.49824,0.49997,0.50215,0.49818,0.50222,0.50187,0.50086,0.50726,0.49892,0.50137,0.49849
0.64005,0,0.52073,0.5019,0.46727,0.50013,0.49971,0.4983,0.50001,0.49767,0.49492,0.50082,0.50368,0.50202,0.50013,0.50121,0.50342,0.50847,0.492,0.49974,0.50114,0.49362
0.33919,0.12571,0.5006,0.50227,0.50132,0.50042,0.49943,0.5038,0.50182,0.50248,0.50087,0.49767,0.50212,0.49981,0.49817,0.49788,0.50128,0.49946,0.50092,0.49764,0.50344,0.49537
0.41448,0.13966,0.49974,0.50114,0.50121,0.50243,0.49647,0.49841,0.49865,0.50177,0.49839,0.50015,0.49841,0.49741,0.49909,0.50107,0.50466,0.49748,0.50193,0.49937,0.50045,0.49643
0.14283,0.9034,0.50088,0.50043,0.49711,0.49728,0.50078,0.50134,0.49972,0.4987,0.49899,0.49785,0.50198,0.49989,0.49945,0.50007,0.5014,0.49849,0.51289,0.49042,0.49952,0.49636
0.80454,0.8439,0.50284,0.49628,0.497,0.50348,0.49975,0.50397,0.50178,0.50091,0.49897,0.49808,0.49985,0.50204,0.49982,0.49889,0.49431,0.49957,0.49378,0.50152,0.50036,0.50081
0.60834,0.90961,0.5021,0.50667,0.50135,0.50042,0.50449,0.50502,0.50161,0.49685,0.48816,0.50035,0.49638,0.50233,0.49866,0.50113,0.50211,0.49932,0.50161,0.49824,0.49981,0.50705
0.59246,0.70553,0.4968,0.50498,0.50135,0.50293,0.49958,0.49912,0.49884,0.49746,0.49805,0.49805,0.49511,0.50114,0.49827,0.50111,0.50135,0.50099,0.49817,0.49998,0.49921,0.50085
0.53501,0.92127,0.50093,0.50077,0.50138,0.49979,0.49879,0.49924,0.5018,0.50422,0.48791,0.50374,0.49774,0.49994,0.49636,0.49979,0.50183,0.49932,0.50121,0.50306,0.50001,0.49513
0.49064,0.84406,0.50246,0.50156,0.49962,0.50005,0.49895,0.49437,0.50132,0.50095,0.50031,0.49955,0.50731,0.50192,0.49644,0.50267,0.50183,0.49947,0.49737,0.50351,0.49696,0.49604
0.094657,0.85591,0.49765,0.5011,0.49835,0.50025,0.50027,0.50491,0.5008,0.50268,0.49923,0.49834,0.50375,0.49954,0.4984,0.50074,0.50032,0.50126,0.50119,0.50486,0.49983,0.50381
0.38713,0.93676,0.50233,0.49827,0.49687,0.50027,0.49903,0.50035,0.49873,0.50215,0.50204,0.50931,0.50181,0.50453,0.49428,0.4983,0.50235,0.49811,0.48747,0.49989,0.50144,0.49548
0.23567,0.67753,0.4995,0.50227,0.49396,0.49835,0.49983,0.50041,0.50256,0.50274,0.50068,0.5003,0.50269,0.50457,0.49804,0.50078,0.50156,0.50337,0.50555,0.50101,0.49667,0.49637
0.64078,0.20452,0.50254,0.4978,0.50062,0.50216,0.50319,0.50016,0.49927,0.49705,0.50085,0.4979,0.49468,0.50196,0.50259,0.5012,0.5029,0.50006,0.50217,0.50276,0.50013,0.50911
0.20223,0.89497,0.50379,0.50202,0.50144,0.50219,0.49946,0.50033,0.49879,0.49557,0.50014,0.50089,0.49536,0.49719,0.49842,0.49608,0.49822,0.49647,0.5019,0.49939,0.50197,0.49648
0,0.8232,0.50462,0.4988,0.49724,0.50434,0.49772,0.47786,0.50377,0.49281,0.49493,0.49776,0.50195,0.49915,0.49868,0.50077,0.50152,0.50091,0.50712,0.50618,0.5013,0.50117
0.77281,0.29507,0.50116,0.49863,0.49676,0.50146,0.50024,0.49515,0.50184,0.50147,0.49392,0.49822,0.49836,0.50035,0.49632,0.49301,0.50376,0.49935,0.49858,0.50237,0.50258,0.50346
0.3166,0.058067,0.49962,0.50043,0.49677,0.5034,0.49345,0.50492,0.50396,0.4987,0.49985,0.50067,0.50165,0.50628,0.4978,0.49996,0.50226,0.49894,0.50391,0.50366,0.50082,0.49797
0.35914,0.79563,0.49974,0.50035,0.50119,0.50047,0.49951,0.50265,0.50205,0.50364,0.49872,0.49948,0.50296,0.4993,0.49667,0.50131,0.49857,0.49905,0.49239,0.50121,0.49725,0.49812
